359,Mina,VIII,Biliran,2007,TY,8,175,992.7,0,150031,280,136249,33,83,106,74,72,835,7390,13927,9507,1042,0,26,0
1666,Chedeng,II,Isabela,2015,TY,5,185,943,3,1593566,122,190709,26,55,96,96,59,1132,59396,224987,29766,2498,0,0,0
1112,Ofel,VII,Cebu,2012,TD,4,85,991,2,4347454,814,209000,23,63,101,87,105,1764,297843,456838,75297,9662,2,0,0
710,Santi,IV-A,Quezon,2009,TY,5,150,961.9,3,1951695,221,249000,30,68,104,94,236,2022,110331,267050,84976,16383,7,19896,102096331
845,Juaning,IV-A,Quezon,2011,STS,4,95,994.4,0,2013477,228,271818,28,65,102,94,240,2153,131288,268957,87894,44360,2,0,0
1099,Marce,IV-A,Batangas,2012,TS,3,95,987,1,2499433,802,284000,19,56,100,95,242,2166,57792,391011,16845,4570,1,0,0
1050,Gener,VI,Antique,2012,TY,5,130,972,3,560148,205,202000,31,66,100,84,89,1790,28540,42784,34394,3108,4,1080,15777272.6
567,Isang,I,La Union,2009,TS,5,95,983.3,1,734861,490,186000,29,62,106,92,121,642,32679,119392,3489,467,0,0,0
1803,Cardina,,Isabela,2016,TS,4,105,982,2,598659,121,170608,41,70,103,91,46,746,25774,23438,56905,3728,0,0,270000
239,Dodong,CAR,Benguet,2007,TS,2,75,994,1,674459,239,200696,26,53,96,88,56,580,16088,199901,1570,1915,2,34,29529000
397,Frank,IV-B,Romblon,2008,TY,6,160,988,3,281153,183,129385,43,84,104,84,63,689,8636,26305,20933,3229,0,27253,269817662.3
1650,Seniang,XIII,Agusan del Norte,2014,TS,4,65,997,,681397,199,167968,39,67,96,91,17,750,39362,39972,42626,3312,3,3,17393000
896,Mina,VI,Negros Occidental,2011,TY,9,195,975.3,1,2937504,367,186509,32,64,103,84,87,1766,188669,261836,123278,9060,0,10,0
667,Ondoy,CAR,Mt. Province,2009,TS,4,110,989.5,1,152323,64,219000,25,69,106,90,51,612,7380,23491,1102,63,0,0,84550000
651,Ondoy,V,Camarines Norte,2009,TS,4,110,989.5,2,533026,234,152000,42,74,105,81,114,1103,11233,53956,37816,9273,0,0,138766563
501,Quinta,VI,Iloilo,2008,TS,3,85,1003.5,1,2149727,424,148641,25,60,104,83,86,1685,168798,199893,64107,4065,28,0,0
1882,Nina,IV-B,Marinduque,2016,TY,5,185,986.6,0,235883,248,167400,33,76,102,87,56,857,11754,30207,7768,697,1,33524,608098000
